part_number,quantity,guide_price,,,,,
11N12,10,1.3685,,,,,
A0021-11N12,10,1.3685,,,,,
110001200,10,1.3685,,,,,
ASNA0021-11N16,10,2.737,,,,,
11N16,10,2.737,,,,,
A0021-11N16,10,2.737,,,,,
ASNA0021-11N25,50,4.2245,,,,,
11N25,50,4.2245,,,,,
EN2901-25,50,4.2245,,,,,
A0021-11N25,50,4.2245,,,,,
ASNA0022-71N22,20,3.757,,,,,
A0022-7122,20,3.757,,,,,
ASNA0021-15N06,10,1.3685,,,,,
A0021-15N06,10,1.3685,,,,,
ASNA0021-15N04,20,2.023,,,,,
A0021-15N04,20,2.023,,,,,
15N04,20,2.023,,,,,
ASNA0021-15N08,20,2.3375,,,,,
A0021-15N08,20,2.3375,,,,,
15N8,20,2.3375,,,,,
ASNA0021-15N20,20,1.3685,,,,,
A0021-15N20,20,1.3685,,,,,
15N20,20,1.3685,,,,,
ASNA0021-15N28,5,3.791,,,,,
A0021-15N28,5,3.791,,,,,
ASNA0021-15N32,10,4.08,,,,,
A0021-15N32,10,4.08,,,,,
15N32,10,4.08,,,,,
ASNA0021-15N57,10,5.729,,,,,
A0021-15N57,10,5.729,,,,,
ASNA0021-25G03,10,2.2015,,,,,
A0021-25G03,10,2.2015,,,,,
25G3,10,2.2015,,,,,
ASNA0021-25G04,10,2.6095,,,,,
25G4,10,2.6095,,,,,
A0021-25G04,10,2.6095,,,,,
ASNA0021-25G05,10,2.703,,,,,
A0021-25G05,10,2.703,,,,,
25G5,10,2.703,,,,,
ASNA0021-25G0A,10,3.349,,,,,
A0021-25G6-5,10,3.349,,,,,
"ASNA0021-25G6,5",10,3.349,,,,,
25G6-5,10,3.349,,,,,
Y25G06-5,10,3.349,,,,,
ASNA0021-25G11,10,4.522,,,,,
A0021-25G11,10,4.522,,,,,
25G11,10,4.522,,,,,
ASNA0021-25G12,10,3.2385,,,,,
A0021-25G12,10,3.2385,,,,,
25G12,10,3.2385,,,,,
ASNA0021-25G14,10,3.6635,,,,,
A0021-25G14,10,3.6635,,,,,
25G14,10,3.6635,,,,,
ASNA0021-25G16,10,3.706,,,,,
A0021-25G16,10,3.706,,,,,
25G16,10,3.706,,,,,
ASNA0021-25G17,10,3.9865,,,,,
A0021-25G17,10,3.9865,,,,,
ASNA0021-25G20,10,4.1225,,,,,
A0021-25G20,10,4.1225,,,,,
25G20,10,4.1225,,,,,
ASNA0021-25G21,10,4.437,,,,,
A0021-25G21,10,4.437,,,,,
25G21,10,4.437,,,,,
ASNA0021-25G30,10,6.205,,,,,
A0021-25G30,10,6.205,,,,,
25G30,10,6.205,,,,,
ASNA0021-25G50,10,6.46,,,,,
25G50,10,6.46,,,,,
ASNA0021-25G54,10,8.7125,,,,,
A0021-25G54,10,8.7125,,,,,
ASNA0021-25G56,10,9.5965,,,,,
25G56,10,9.5965,,,,,
55G20,1,12.1805,,,,,
ASNA0021-25P05,10,4.5475,,,,,
A0021-25P05,10,4.5475,,,,,
25P5,10,4.5475,,,,,
ASNA0021-25P12,10,3.502,,,,,
A0021-25P12,10,3.502,,,,,
25P12,10,3.502,,,,,
ASNA0021-21G10,10,3.91,,,,,
A0021-21G10,10,3.91,,,,,
21G10,10,3.91,,,,,
ASNA0021-21G15,10,4.386,,,,,
A0021-21G15,10,4.386,,,,,
21G15,10,4.386,,,,,
ASNA0021-21G16,20,4.403,,,,,
21G16,20,4.403,,,,,
A0021-21G16,20,4.403,,,,,
ASNA0021-21G17,10,4.5475,,,,,
A0021-21G17,10,4.5475,,,,,
ASNA0021-21G18,10,4.539,,,,,
21G18,10,4.539,,,,,
A0021-21G18,10,4.539,,,,,
ASNA0021-21G24,10,5.406,,,,,
21G24,10,5.406,,,,,
ASNA0021-21G34,1,11.2625,,,,,
A0021-21G34,1,11.2625,,,,,
ASNA0021-21G30,10,2.8985,,,,,
A0021-21G30,10,2.8985,,,,,
ASNA0021-21G56,10,11.016,,,,,
A0021-21G56,10,11.016,,,,,
ASNA0021-21G57,1,11.2285,,,,,
21G57,1,11.2285,,,,,
A0021-21G57,1,11.2285,,,,,
51313105057,1,11.2285,,,,,
ASNA0021-21G60,10,11.6705,,,,,
A0021-21G60,10,11.6705,,,,,
ASNA0021-21G32,10,6.647,,,,,
21G32,10,6.647,,,,,
A0021-21G32,10,6.647,,,,,
213103200,10,6.647,,,,,
ASNA0021-21G06,10,2.7965,,,,,
21G06,10,2.7965,,,,,
A0021-21G06,10,2.7965,,,,,
EN4114S08NH0,10,3.774,,,,,
ASNA0021-25S08,10,3.774,,,,,
EN4114S16NH0,5,5.134,,,,,
ASNA0021-25S16,5,5.134,,,,,
EN4114S22NH0,10,5.899,,,,,
ASNA0021-25S22,10,5.899,,,,,
EN4114S38NH0,1,8.7125,,,,,
DHS273-200.20,1,8.7125,,,,,
ASNA0021-25S38,1,8.7125,,,,,
EN4113S25NH,10,6.6555,,,,,
21S25,10,6.6555,,,,,
A0021-21S25,10,6.6555,,,,,
EN4113S36NH,10,8.8655,,,,,
DHS273-200.55,10,8.8655,,,,,
A0021-21S36,10,8.8655,,,,,
EN4113S26NH,2,6.868,,,,,
A0021-21S26,2,6.868,,,,,
ASNA0021-31S16,10,4.42,,,,,
31S16,10,4.42,,,,,
A0021-31S16,10,4.42,,,,,
ASNA0021-31S22,10,4.845,,,,,
A0021-31S22,10,4.845,,,,,
ASNA0021-31S30,1,11.4835,,,,,
A0021-31S30,1,11.4835,,,,,
ASNA0021-31S36,5,7.327,,,,,
A0021-31S36,5,7.327,,,,,
ASNA0021-31S41,1,11.7045,,,,,
A0021-31S41,1,11.7045,,,,,
ASNA0021-35S16,10,3.6465,,,,,
A0021-35S16,10,3.6465,,,,,
Y35S16,10,3.6465,,,,,
ASNA0021-35S20,1,3.9525,,,,,
A0021-35S20,1,3.9525,,,,,
55214-056ACL,1,290.462,,,,,
55214-056-000-ACL,1,290.462,,,,,
55214-056AC,1,290.462,,,,,
55214-56ACL,1,290.462,,,,,
ASNA0022-75N16,10,2.7795,,,,,
A0022-75N16,10,2.7795,,,,,
ASNA0022-85G40,5,4.1055,,,,,
A0022-85G40,5,4.1055,,,,,
ASNA0021-31G10,10,3.3405,,,,,
31G10,10,3.3405,,,,,
A0021-31G10,10,3.3405,,,,,
NSA5536-11,10,2.21,,,,,
DHS715-114.180,10,1.4025,,,,,
DHS715-114-180,10,1.4025,,,,,
DHS715-114.60,10,3.0855,,,,,
DHS715-114.65,20,1.377,,,,,
324-660,1,49.2915,,,,,
644752-9,1,14.11,,,,,
640445-9,1,14.11,,,,,
1-644752-1,10,1.9125,,,,,
1-640445-1,10,1.9125,,,,,
1-640752-1,10,1.9125,,,,,
1-644752-6,10,3.842,,,,,
1-640445-6,10,3.842,,,,,
1-644752-8,2,13.4385,,,,,
1-640445-8,2,13.4385,,,,,
E0630,1,68.34,,,,,
261-0054-010,1,68.34,,,,,
CM230-1-8,1,68.34,,,,,
DHS715-113.30,1,119.799,,,,,
863015P015,1,119.799,,,,,
DHS715-113-30,1,119.799,,,,,
133311-1,1,119.799,,,,,
APCA15PSP049,1,119.799,,,,,
DHS715-113.50,1,39.5165,,,,,
APCB25SSP049,1,39.5165,,,,,
8630-25P015,1,39.5165,,,,,
8630-25P226,1,39.5165,,,,,
APCB25PSP049,1,39.5165,,,,,
DHS715-113.80,1,130.356,,,,,
DHS715-113-80,1,130.356,,,,,
8630-50P226,1,130.356,,,,,
APCD50PSP049,1,130.356,,,,,
DHS715-113.180,1,220.745,,,,,
DHS715-113-180,1,220.745,,,,,
APCD50SSP049,1,220.745,,,,,
DHS715-113.20,1,43.5115,,,,,
DHS715-113-20,1,43.5115,,,,,
APCE09PSP049,1,43.5115,,,,,
8630-09P015,1,43.5115,,,,,
8630-09P226,1,43.5115,,,,,
E0709A03-01,1,88.638,,,,,
PBP-50-L-01,1,88.638,,,,,
DHS711-713.11,10,1.377,,,,,
DHS711-713-11,10,1.377,,,,,
131647.1,10,1.377,,,,,
NSA936501TA1005,10,3.893,,,,,
936501-TA1005,10,3.893,,,,,
50846,10,3.893,,,,,
DHS711-715.55,10,3.247,,,,,
DHS711-714.65,100,0.3825,,,,,
DHS711-716.55,10,5.3295,,,,,
DHS711-716-55,10,5.3295,,,,,
DHS711-716.60,10,5.4145,,,,,
DHS711-716-60,10,5.4145,,,,,
NSA936507TG0204,10,7.548,,,,,
0-0134462-1,10,7.548,,,,,
NSA936501TA2010,20,1.9805,,,,,
936501-TA2010,20,1.9805,,,,,
DHS711-713.31,10,1.5725,,,,,
DHS711-715.18,10,2.091,,,,,
DHS711-715.50,20,2.9325,,,,,
DHS711-714.75,20,1.1475,,,,,
DHS711-724.10,10,1.53,,,,,
DHS711-724.40,5,5.627,,,,,
DHS711-724.20,10,1.4705,,,,,
068651-15,1,1193.6295,,,,,
68651-15,1,1193.6295,,,,,
E0536-01,1,19.975,,,,,
BJE42,1,19.975,,,,,
LN29538AM6,2,24.582,,,,,
LN29538A02,2,24.582,,,,,
DHS737-112.08,1,23.8255,,,,,
DHS737-112-08,1,23.8255,,,,,
DHS737-122.04,1,49.2235,,,,,
DHS737-122-04,1,49.2235,,,,,
SN1170F14,1,49.2235,,,,,
SN1170F14N,1,49.2235,,,,,
ASNA0205BE08L2,1,80.665,,,,,
SLN40194M25X1-5CPR,1,80.665,,,,,
A0205BE08L2,1,80.665,,,,,
ASNA0205BE13L2,1,144.4405,,,,,
SLN40194M50X1-5BPR,1,144.4405,,,,,
A0205BE13L2,1,144.4405,,,,,
SLN40292M16X1CP,1,65.4925,,,,,
SLN40292M16X1CPRH,1,65.4925,,,,,
55410-80BCL,1,50.099,,,,,
55411-80BCL,1,50.065,,,,,
84413-06,5,7.0295,,,,,
84413-08,5,13.991,,,,,
43212M16DEJ,2,12.4865,,,,,
3002D10,2,12.4865,,,,,
MS3100R32-6S,1,834.598,,,,,
D38999/46WB35XN,1,346.9955,,,,,
D38999/46WB35PN,1,346.9955,,,,,
PBMS-H25,20,0.578,,,,,
PBMSH25,20,0.578,,,,,
CA3200-12,2,11.305,,,,,
3200-12,2,11.305,,,,,
CA3200-24,5,14.926,,,,,
3200-24,5,14.926,,,,,
DHS756-132B0312,10,1.632,,,,,
ENINT3L12,10,1.632,,,,,
ENINT3-12,10,1.632,,,,,
ENLIS3L3,100,0.255,,,,,
ENLIS3-3,100,0.255,,,,,
2366,100,0.255,,,,,
ENLIS3L10,1,39.355,,,,,
ENLIS3-10,1,39.355,,,,,
ENLIS3L5,10,22.1425,,,,,
ENLIS3-5,10,22.1425,,,,,
ENLIS3L12,10,3.604,,,,,
ENLIS3-12,10,3.604,,,,,
ENLIS3L14,2,34.34,,,,,
ENLIS3-14,2,34.34,,,,,
DHS756-132A0460,10,10.4295,,,,,
ENMET4-60,10,10.4295,,,,,
ENMET4L60,10,10.4295,,,,,
DHS756-132B0715,1,15.4275,,,,,
2239,1,15.4275,,,,,
ENINT7-15,1,15.4275,,,,,
ENINT7L15,1,15.4275,,,,,
DHS756-132B0725,20,1.564,,,,,
ENINT7-25,20,1.564,,,,,
DHS756-132B0735,10,2.193,,,,,
ENINT7L35,10,2.193,,,,,
ENINT7-35,10,2.193,,,,,
DHS756-132B0738,10,10.8545,,,,,
ENINT7L38,10,10.8545,,,,,
DHS756-132B0755,10,2.295,,,,,
ENINT7L55,10,2.295,,,,,
ENINT7-55,10,2.295,,,,,
DHS756-132B0825,20,10.4635,,,,,
ENINT8L25,20,10.4635,,,,,
PILIEX2275,20,10.4635,,,,,
ENINT8-25,20,10.4635,,,,,
DHS756-132B1010,10,2.686,,,,,
DHS756-132.105,10,2.686,,,,,
ENINT10-10,10,2.686,,,,,
D234,10,2.686,,,,,
DHS756-132B1015,10,2.9155,,,,,
DHS756-132.118,10,2.9155,,,,,
ENINT10-15,10,2.9155,,,,,
DHS756-132B1020,5,6.7065,,,,,
DHS756-132-123,5,6.7065,,,,,
DHS756-132.123,5,6.7065,,,,,
ENINT10-20,5,6.7065,,,,,
DHS756-132B1030,10,5.3465,,,,,
DHS756-132.135,10,5.3465,,,,,
ENINT10.30,10,5.3465,,,,,
DHS756-132B1035,10,3.5955,,,,,
DHS756-132.140,10,3.5955,,,,,
ENINT10-35,10,3.5955,,,,,
DHS756-132B1040,1,21.097,,,,,
DHS756-132-145,1,21.097,,,,,
DHS756-132.145,1,21.097,,,,,
ENINT10-40,1,21.097,,,,,
DHS756-132A0110,20,1.479,,,,,
ENMET1L10,20,1.479,,,,,
ENMET1-10,20,1.479,,,,,
DHS756-132A1008,1,13.379,,,,,
DHS756-132.18,1,13.379,,,,,
ENMET10-8,1,13.379,,,,,
DHS756-132A1020,1,13.0985,,,,,
DHS756-132.19,1,13.0985,,,,,
ENMET10-20,1,13.0985,,,,,
D112,1,13.0985,,,,,
DHS756-132A1023,2,13.6,,,,,
DHS756-132.20,2,13.6,,,,,
ENMET10L23,2,13.6,,,,,
DHS756-132A1024,5,12.58,,,,,
DHS756-132.35,5,12.58,,,,,
ENMET10-24,5,12.58,,,,,
DHS756-132A1030,10,4.777,,,,,
DHS756-132.22,10,4.777,,,,,
ENMET10-30,10,4.777,,,,,
DHS756-132A1040,5,4.7005,,,,,
DHS756-132-24,5,4.7005,,,,,
DHS756-132.24,5,4.7005,,,,,
ENMET10-40,5,4.7005,,,,,
DHS756-132A1055,5,17.153,,,,,
DHS756-132.32,5,17.153,,,,,
ENMET10-55,5,17.153,,,,,
ENISO1L6,5,8.143,,,,,
ENIS01-6,5,8.143,,,,,
DHS756-132B0305,2,12.2995,,,,,
ENINT3-5,2,12.2995,,,,,
ENINT3L5,2,12.2995,,,,,
ENISO1L17,5,21.556,,,,,
ENIS01-17,5,21.556,,,,,
ENISO3L6,5,20.502,,,,,
ENIS03-6,5,20.502,,,,,
DHS756-132A1060,10,9.3585,,,,,
DHS756-132-27,10,9.3585,,,,,
DHS756-132.27,10,9.3585,,,,,
ENMET10L60,10,9.3585,,,,,
DHS811-251.20,5,40.936,,,,,
ASNA0229-605B,5,22.5335,,,,,
DHS812-105-00,5,22.5335,,,,,
ASNA0229-605J,5,28.237,,,,,
DHS812-106-00,5,28.237,,,,,
ASNA0229-607,1,4.3775,,,,,
DHS812-107-00,1,4.3775,,,,,
DHS812-118.00,2,12.699,,,,,
DHS812-118-00,2,12.699,,,,,
ASNA0229-201,1,14.2035,,,,,
DHS812-606-00,1,14.2035,,,,,
DHS812-920.00,1,111.2225,,,,,
DHS812-920-00,1,111.2225,,,,,
DHS795-707.01,1,51.204,,,,,
DHS795-707-01,1,51.204,,,,,
EN3645F0BN35BN,1,47.2515,,,,,
E0611F11-35YN,1,47.2515,,,,,
MT930T11F35S001,1,47.2515,,,,,
EN3645W6DN35BN,1,47.685,,,,,
D515W35BN,1,47.685,,,,,
E0545W15-35YN,1,47.685,,,,,
EN3645F6EN35BN,1,55.012,,,,,
E0545F17-35YN,1,55.012,,,,,
EN3645W6EN08BN,1,78.2595,,,,,
EN545W17-08YN,1,78.2595,,,,,
E0545W17-08YN,1,78.2595,,,,,
TV06RW17-08SLC,1,78.2595,,,,,
EN3645W6EN35BN,1,48.6795,,,,,
E0545W17-35YN,1,48.6795,,,,,
E0605DTC,1,59.7805,,,,,
132546-1,1,59.7805,,,,,
EN3645W6BN35BN,1,48.654,,,,,
E0545W11-35YN,1,48.654,,,,,
EN3645W6DN19BN,1,60.979,,,,,
FR-8D5-15W19BN,1,60.979,,,,,
E0545W15-19YN,1,60.979,,,,,
EN3645F6FN35BA,1,81.6595,,,,,
E0545F19-35YA,1,81.6595,,,,,
6114GAA8B33SN,1,32.385,,,,,
DHS795-710.03,1,115.7615,,,,,
225389-3,1,115.7615,,,,,
DHS795-710-03,1,115.7615,,,,,
DHS795-117.00,1,18.9125,,,,,
DHS795-117-00,1,18.9125,,,,,
R141018,1,18.9125,,,,,
E0609XSF,1,44.404,,,,,
DHS795-602.00,1,44.404,,,,,
R176019,1,44.404,,,,,
DHS795-602-00,1,44.404,,,,,
DHS795-603.00,1,126.1995,,,,,
DHS795-603-00,1,126.1995,,,,,
DHS772-200.20,1,238.9775,,,,,
DHS772-200-20,1,238.9775,,,,,
471KU016AA,1,238.9775,,,,,
925UN01Q4AA5F,1,245.786,,,,,
DHS443-152.80,10,6.5025,,,,,
DHS443-152-80,10,6.5025,,,,,
001183-000-34,1,16.609,,,,,
118300034,1,16.609,,,,,
001184-000-34,1,13.1325,,,,,
118400034,1,13.1325,,,,,
DHS795-352.04,1,68.6035,,,,,
DHS795-352-04,1,68.6035,,,,,
81810-220-20B8,1,58.922,,,,,
DHS613-595.13,2,1.904,,,,,
DHS613-595-13,2,1.904,,,,,
R13332,2,1.904,,,,,
SD16-21P,2,13.9485,,,,,
JETSD16-21P,2,13.9485,,,,,
SD1621P1,2,13.9485,,,,,
SD16X21P,2,13.9485,,,,,
SD18-23P,5,12.4865,,,,,
JETSD18-23P,5,12.4865,,,,,
SD18X23P,5,12.4865,,,,,
"3,53X102,7-23B7",1,32.164,,,,,
3-53X102-76-23B7,1,32.164,,,,,
102-76X3-53-70P106,1,32.164,,,,,
102-76X3-53PB7013A,1,32.164,,,,,
3X80-20B8,1,26.0525,,,,,
DHS621-100.07,5,11.067,,,,,
DHS621-100-07,5,11.067,,,,,
"23,6X3,15SR832-75",5,11.067,,,,,
23-6X3-15-24B7,5,11.067,,,,,
"2,62X31,42-50D7",1,16.286,,,,,
"2,6X31,42-50D7",1,16.286,,,,,
SL1013A2-62X31-42,1,16.286,,,,,
J83,2,23.3155,,,,,
EN2240-95,2,4.08,,,,,
OR3112,2,4.08,,,,,
OL3112,2,4.08,,,,,
EN2240-74,10,7.089,,,,,
DHS713-500.10,10,2.618,,,,,
DHS713-500-10,10,2.618,,,,,
DHS713-500.30,10,2.822,,,,,
107-31,10,2.822,,,,,
DHS713-500-30,10,2.822,,,,,
DHS713-500.20,10,2.7795,,,,,
DHS713-500-20,10,2.7795,,,,,
DHS713-500.50,2,4.7005,,,,,
DHS713-500-50,2,4.7005,,,,,
E0541-02,5,4.5985,,,,,
D436-36,5,4.5985,,,,,
E0541-03,5,7.6245,,,,,
M81824/1-2,5,7.6245,,,,,
D436-37,5,7.6245,,,,,
E0541-04,2,8.3555,,,,,
D436-38,2,8.3555,,,,,
DHS772-400.30,1,778.5915,,,,,
DHS772-400-30,1,778.5915,,,,,
G7129,1,778.5915,,,,,
83771052,1,778.5915,,,,,
83777-311,1,491.98,,,,,
83777311,1,491.98,,,,,
E0598MC201Z00,1,155.669,,,,,
176520102,1,155.669,,,,,
E0594RS68Y100UF,2,12.8265,,,,,
E0594C100UF,2,12.8265,,,,,
RCMS1K3-100UF,2,12.8265,,,,,
E0593B100UJ,20,1.1985,,,,,
RCMM05K2-100UG,20,1.1985,,,,,
E0535-W5-15KJ,1,27.574,,,,,
111960702,1,27.574,,,,,
E0535-22,1,27.574,,,,,
BJE109,1,27.574,,,,,
E0535-W5-6K8J,1,62.968,,,,,
BJE110,1,62.968,,,,,
E0535-W5-4K7J,1,59.296,,,,,
BJE111,1,59.296,,,,,
E0535-W5-1K2J,2,22.9755,,,,,
BJE125,2,22.9755,,,,,
111961102,2,22.9755,,,,,
E0535-W5-51KJ,1,64.362,,,,,
E0535-28,1,64.362,,,,,
E0535-W5-470UJ,1,19.5755,,,,,
111976202,1,19.5755,,,,,
111976202,1,19.5755,,,,,
BJE130,1,19.5755,,,,,
E0535-W5-560UJ,1,49.4615,,,,,
E0535-08,1,49.4615,,,,,
BJE62,1,49.4615,,,,,
111961302,1,49.4615,,,,,
E0535-W5-510UJ,1,27.9055,,,,,
E0535-07,1,27.9055,,,,,
BJE63,1,27.9055,,,,,
E0535-W5-47KJ,1,27.9055,,,,,
E0535-27,1,27.9055,,,,,
BJE65,1,27.9055,,,,,
E0535-W5-100KJ,1,86.683,,,,,
E0535-29,1,86.683,,,,,
BJE68,1,86.683,,,,,
111975502,1,86.683,,,,,
E0535-W5-100UJ,1,60.9535,,,,,
111961502,1,60.9535,,,,,
E0535-02,1,60.9535,,,,,
BJE72,1,60.9535,,,,,
E0535-W5-5KJ,1,64.362,,,,,
BJE76,1,64.362,,,,,
111961602,1,64.362,,,,,
RWM6X34-5U6J,2,13.4555,,,,,
RWM6X34-5U1J,2,13.4555,,,,,
DHS751-111.02,1,13.124,,,,,
DHS751-111-02,1,13.124,,,,,
DHS751-111.07,1,12.9625,,,,,
DHS751-111-07,1,12.9625,,,,,
DHS751-122.04,5,4.7005,,,,,
DHS751-122-04,5,4.7005,,,,,
DHS613-192.16,2,13.4385,,,,,
J11BAS,200,0.1275,,,,,
11BAS,200,0.1275,,,,,
1976B109.01,1,65.705,,,,,
1976B109-01,1,65.705,,,,,
1976B109.02,1,64.77,,,,,
1976B109-02,1,64.77,,,,,
1976B109.03,1,65.705,,,,,
1976B109-03,1,65.705,,,,,
1976B109.07,1,65.3395,,,,,
1976B109-07,1,65.3395,,,,,
1976B109.09,1,65.858,,,,,
1976B109-09,1,65.858,,,,,
1976B109.10,1,65.705,,,,,
1976B109-10,1,65.705,,,,,
1976B109.13,1,65.705,,,,,
1976B109-13,1,65.705,,,,,
1976B109.16,1,71.7315,,,,,
1976B109.22,1,72.386,,,,,
1976B109-22,1,72.386,,,,,
85007-200-010S8,1,7.038,,,,,
DHS751-160.08,2,8.7295,,,,,
DHS751-160-08,2,8.7295,,,,,
DG16S8,2,8.7295,,,,,
DHS751-160.10,1,5.882,,,,,
DHS751-160-10,1,5.882,,,,,
DHS751-160.14,2,16.048,,,,,
DHS751-160-14,2,16.048,,,,,
85007-090-A10,50,0.3825,,,,,
DA90-160A10,50,0.3825,,,,,
85007-090A10,50,0.3825,,,,,
85007-120-A20,20,1.3175,,,,,
DA120-200-20,20,1.3175,,,,,
85007-020-010,200,0.136,,,,,
DA20-65-10,200,0.136,,,,,
85007-060-020,100,0.2975,,,,,
85007-080-015,100,0.221,,,,,
85007-160-010,10,1.6065,,,,,
DA160-220-10,10,1.6065,,,,,
85007-185-015,10,1.2835,,,,,
DA185-250-15,10,1.2835,,,,,
85007-200-030,10,1.2835,,,,,
85007-250-015,5,3.6295,,,,,
DA250-470-15,5,3.6295,,,,,
DHS751-160.52,20,0.765,,,,,
DHS751-160-52,20,0.765,,,,,
DHS751-160.58,10,1.5045,,,,,
DHS751-160-58,10,1.5045,,,,,
DHS751-130.16,10,7.497,,,,,
DHS751-130-16,10,7.497,,,,,
15-204-13SILICONE,10,7.497,,,,,
E0306B,2,12.716,,,,,
ASNA3770D70-2,2,18.2155,,,,,
PLGA2810010,2,18.2155,,,,,
ASNA3770D50-2,2,13.889,,,,,
218001,2,13.889,,,,,
PLGA218-0010,2,13.889,,,,,
PLGA2180010,2,13.889,,,,,
DHS782-120.10,1,12.9285,,,,,
231409,1,12.9285,,,,,
95110-400,5,10.727,,,,,
P13TRA1KM,1,15.691,,,,,
P13TRA1KOHMS20%,1,15.691,,,,,
DHS795-138.03,1,44.9395,,,,,
131080,1,44.9395,,,,,
DHS795-138-03,1,44.9395,,,,,
E0605BTC,1,43.7325,,,,,
131233-1,1,43.7325,,,,,
DHS613-513.42,1,50.218,,,,,
DHS613-513-42,1,50.218,,,,,
M85049/47SN22,2,29.801,,,,,
M85049-47SN22,2,29.801,,,,,
DHS613-618.64,1,81.6085,,,,,
84414-06,2,22.508,,,,,
84421-16,1,53.839,,,,,
R32-16X22X1-5,1,53.839,,,,,
84423-06,1,36.6435,,,,,
RA13006,1,36.6435,,,,,
ASNA0194AC06LE,1,60.6985,,,,,
ASN-A0194.21,1,60.6985,,,,,
RV3F06XC38,1,60.6985,,,,,
ASNA0194AC08LE,1,61.03,,,,,
ASN-A0194.22,1,61.03,,,,,
ASNA0194CA06PC,1,60.741,,,,,
ASN-A0194.51,1,60.741,,,,,
RV3F06INOX,1,60.741,,,,,
ASNA0194CA08PC,1,62.101,,,,,
ASN-A0194.52,1,62.101,,,,,
ASNA0194CA10PC,1,45.8405,,,,,
ASN-A0194.53,1,45.8405,,,,,
RV3F10INOX,1,45.8405,,,,,
E0617B17W,1,47.345,,,,,
E0617B15W,1,36.2015,,,,,
EN3660-063W17BB,1,24.1825,,,,,
E0760W17-04B,1,24.1825,,,,,
E0080-01-18C,1,16.575,,,,,
6150RDS18,1,16.575,,,,,
8522-30-18B,1,16.575,,,,,
E0080-01-22C,1,26.2735,,,,,
6150RDS22,1,26.2735,,,,,
8522-30-22B,1,26.2735,,,,,
E0080-02-08C,1,33.201,,,,,
6150RCS08,1,33.201,,,,,
E0080-02-20C,1,10.574,,,,,
GTR71-20C-ACS1,1,10.574,,,,,
6150RCS20,1,10.574,,,,,
NSA9381500208,1,27.523,,,,,
6150RDE08,1,27.523,,,,,
938150-02-08,1,27.523,,,,,
NSA9381500210,1,23.817,,,,,
6150RDE10,1,23.817,,,,,
938150-02-10,1,23.817,,,,,
NSA9381500214,1,17.0935,,,,,
6150RDE14,1,17.0935,,,,,
38002-14,1,17.0935,,,,,
938150-02-14,1,17.0935,,,,,
NSA9381500216,2,24.0125,,,,,
6150RDE16,2,24.0125,,,,,
938150-02-16,2,24.0125,,,,,
GS3416-16EA,2,24.0125,,,,,
NSA9381500218,1,33.643,,,,,
6150RDE18,1,33.643,,,,,
938150-02-18,1,33.643,,,,,
NSA9381500220,1,34.102,,,,,
6150RDE20,1,34.102,,,,,
938150-02-20,1,34.102,,,,,
NSA9381500222,1,22.1765,,,,,
6150RDE22,1,22.1765,,,,,
938150-02-22,1,22.1765,,,,,
006-0909-22,1,22.1765,,,,,
006.0909.22,1,22.1765,,,,,
NSA938150-03-10,1,59.211,,,,,
6150RDC10,1,59.211,,,,,
2418981,1,59.211,,,,,
NSA938150-03-18,1,91.8085,,,,,
6150RDC18,1,91.8085,,,,,
938150-03-18,1,91.8085,,,,,
NSA9381500318,1,91.8085,,,,,
NSA9381500314,1,67.2605,,,,,
6150RDC14,1,67.2605,,,,,
938150-03-14,1,67.2605,,,,,
38003-14,1,67.2605,,,,,
NSA9381500322,1,105.349,,,,,
6150RDC22,1,105.349,,,,,
938150-03-22,1,105.349,,,,,
006.0910.22,1,105.349,,,,,
NSA9381500108,1,102.8245,,,,,
6150RCC08,1,102.8245,,,,,
938150-01-08,1,102.8245,,,,,
85203R08,1,102.8245,,,,,
NSA9381500112,1,82.569,,,,,
6150RCC12,1,82.569,,,,,
938150-01-12,1,82.569,,,,,
NSA9381500110,1,110.2365,,,,,
6150RCC10,1,110.2365,,,,,
938150-01-10,1,110.2365,,,,,
006-0908-10,1,110.2365,,,,,
NSA9381500114,1,84.592,,,,,
620AA020C14A,1,84.592,,,,,
6150RCC14,1,84.592,,,,,
938150-01-14,1,84.592,,,,,
NSA9381500124,1,89.097,,,,,
6150RCC24,1,89.097,,,,,
938150-01-24,1,89.097,,,,,
E0593B750KJ,20,0.986,,,,,
RCMM05-750KJ5%,20,0.986,,,,,
RCMM05-750KJ,20,0.986,,,,,
M301D4E003,1,135.6175,,,,,
M301D401E003,1,135.6175,,,,,
RC07G1001CB,1,703.766,,,,,
E0597P2-103-4,1,28.5685,,,,,
NSA55149-001,10,1.8275,,,,,
55149-001,10,1.8275,,,,,
12R1-1BB,10,1.8275,,,,,
NSA55171-002,10,4.1055,,,,,
55171-002,10,4.1055,,,,,
212-12N,10,4.1055,,,,,
NSA55138-002,2,12.5035,,,,,
55138-002,2,12.5035,,,,,
40R12-1,2,12.5035,,,,,
NSA55150-001,100,0.323,,,,,
55150-001,100,0.323,,,,,
5S3-2,100,0.323,,,,,
ASNA0205BE104L3,1,49.674,,,,,
A0205BE104L3,1,49.674,,,,,
EN2023R08L,1,30.4555,,,,,
ASNA3917-030,1,30.4555,,,,,
DHS653-111.14,1,112.1065,,,,,
DHS653-111-14,1,112.1065,,,,,
